ID,EN,TH
WITCH_QUEST_5,"Ah, you have learnt a lot about wielding the Dream Nail, haven't you? Return to me once you have collected 700 Essence and I will teach you more.",
WITCH_QUEST_4,"Ah, you have learnt a lot about wielding the Dream Nail, haven't you? Return to me once you have collected 500 Essence and I will teach you more.",
WITCH_QUEST_7,"Ahhh, the Dream Nail is glowing so brightly! Keep it up, return to me once you have collected 1500 Essence.",
WITCH_QUEST_6,"Ahhh, the Dream Nail is glowing so brightly! Keep it up. Return to me once you have collected 1200 Essence.",
WITCH_QUEST_9,"The Dream Nail has fully awoken, yet still you collect Essence. Perhaps I've instilled an obsession in you?<page>Keep at it, then! I'm happy to wait and watch your progress.<page>Once you have collected 2400 Essence, return to me. I've no more gifts to give... but you'd prove yourself the Wielder my tribe awaited.",
WITCH_QUEST_8,"Incredible... the Dream Nail, it is so close to fully awakening! Collect more Essence! Once you have 1800 Essence, something truly marvellous will happen!",
WITCH_REWARD_2B,"There, the door is open and you can enter the glade beyond it. Listen closely in there and you may hear the utterings of bugs long gone.",
WITCH_QUEST_5B,"My my, you're almost starting to become a dream yourself! Once you have collected 900 Essence I'll teach you a trick that I've kept hidden for a long time...",
WITCH_GREET,"Ah, Wielder, you've returned. Let me have a look at the Dream Nail...",
WITCH_REWARD_5B,"The Dream Nail now holds 900 Essence within its core! Are you surprised that this old kingdom has so many hidden dreams?<page>Yes, you're starting to see them. The connections between us and the dreams we leave behind, like prints in the dust. The time has come for you to learn how to revisit the places connected to you!<page>Hold the Dream Nail tight, wielder, and imagine a great gate opening before you!",
WITCH_HINT_XERO,"Sometimes dreams take the shape of those who have passed away. Such dreams are bountiful sources of Essence!<page>You should search carefully near graves and other monuments. Why, I believe I saw an interesting gravestone here in the Resting Grounds.<page>If you do decide to disturb those dreams though, be prepared for a fight...",
WITCH_DREAM1,"What a terrible fate they've visited upon you.<page>To cast you away into this space between body and soul.<page>Will you accept their judgement and fade slowly away?<page>Or will you take the weapon before you, and cut your way out of this sad, forgotten dream?",
WITCH_DREAM_FALL,"Though you may fall, your will shall carry you forward.<page>A dream is endless, but a Kingdom is not.<page>The power to wake this world from its slumber... you only need to reach out and take it.",
WITCH_DREAM,"What are you doing, poking about in a dusty old mind like mine? Nothing of worth is hidden inside, believe me.<page>But keep probing the world around you with your Dream Nail... Hidden things will reveal themselves.",
DREAMERS_INSPECT_MONOMON1,Something glows within the tank.,
DREAMERS_EC1_1,Would it seek to break the Seals?,
FAKE_GREET_3,Please sit and rest.,
For diversity. For variance. For evolution. I become bond upon the Vessel.,,
LURIEN_CONVO_4,...Remain...,
"To sleep eternal, what difference from death?",,
DREAMERS_INSPECT_RG6,Dreamer locations added to map,
DREAMERS_INSPECT_RG2,"Monomon the Teacher<br>In her Archive, surrounded by fog and mist.",
DREAMERS_EC1_3,They must be undone.,
DREAMERS_EC2_2,"Fade away, little shadow.<br><br>Fade away, and let us sleep in peace.",
LURIEN_CONVO_6,...Remain...,
"<br><br>Open your minds, brother and sister.<br>Our vow was to protect...but do we? The Vessel weakens.",,
Unused Below,,
DREAMERS_INSPECT_RG4,"Herrah the Beast<br>In her Den, amidst the deep darkness beyond the kingdom.",
DREAMERS_EC1_1A,Would it break the Seals?<br> They cannot be undone.<br> They must be undone.<page>Let us sleep little shadow. Allow us our peace.,
"Remember our promise, sister!<br>We three vowed to protect the seal with all of our devotion.",,
"Only one path I see. The Seals must break. Will it bring destruction? Of course. It will bring change, too. Let it.<page>To live forever in an unchanging world... Death, I would fear less.",,
"For my daughter and my kind, I become bond upon the Vessel.",,
It matters not. Our Seals remain. This shadow seeks to defy us... It must be cast away.,,
"That plague, it calls to something within. But that union it offers is a lie, the cost, a mind regressed.",,
DREAMERS_INSPECT_LURIEN,A sleeping figure lays atop the stone plinth.,
More detached than the other dreamers? Maybe ponders how the Hollow Knight (vessel) feels after all this time. Would he make the same choice again?First few dialogues are very taciturn,,
HEGEMOL_CONVO_1,...Bound...For brood...For child...,
LURIEN_CONVO_3,...Bonds must remain...,
What compels you to claw your way out of the darkness? What compels your return to this sacred kingdom?,,
"Go no further, little shadow.",,
"Talks about her history: As part of the agreement for her alliance and her role as a dreamer, King gave her a child (Hornet). Was she allowed to keep this child or was she taken away?",,
DREAMERS_EC2_1,"It would break the Seals.<br>They cannot be undone.<br>They must be undone.<page>An empty vessel to bring hope.<br>A strong vessel to bring stagnation.<br>An enlightened vessel to bring an end.What then is this?Only a weak thing. It would harm the Vessel, harm the seals.It shall be cast away.",
"<br><br>Do you truly wish to break it...?<br>Do you have the strength, or the will...?",,
LURIEN_CONVO_1,...For King beloved...,
FAKE_GREET_4,It is warm and safe. Sit and rest.,
How long has passed? How long have we slept?,,
DREAMERS_EC1_4,Let us sleep little shadow.<br>Return to your darkness.<br>Allow us our peace.,
LURIEN_CONVO_5,...Remain...,
"What calls it from beyond the Seal?<br>The Vessel, or that captive light?",,
DREAMERS_INSPECT_RG3,"Lurien the Watcher<br>In his Spire, looking over the city.",
DREAMERS_EC1_2,They cannot be undone.,
FAKE_GREET_2,We are friends. Welcome. Sit and rest.,
"Our King appears as bug, and I shall take him as so.But his are traits that transcend our kind. His is a mind beyond ours. Deity given form.In sleep, I shall not look upon his like again.",,
"Fade away, little shadow.<br><br>Fade away, and allow us sleep in peace.",,
MONOMON_CONVO_1,"...For diversity, a Seal...",
MONOMON_CONVO_2,...A world forever unchanging...,
DREAMERS_INSPECT_RG5,"Through their devotion, Hallownest lasts eternal.",
MONOMON_CONVO_4,...Forever...,
"My mind is seal upon that tragic being. But who shall teach them now? Who shall open their minds, where I cannot?",,
MONOMON_CONVO_6,"...Better, an end...",
DREAMERS_INSPECT_RG1,"To protect the Vessel, the Dreamers lay sleeping.",
It would break the Seals.<br>They cannot be undone.<br>They must be undone.<page>An empty vessel to bring hope.<br>A strong vessel to bring stagnation.<br>An enlightened vessel to bring an end.,,
DREAMERS_EC2_1C,Would the Seals break?<br> They cannot be undone.,
"To live forever in an unchanging world... Death, I would fear less.",,
<br><br>Remember our bond... our sacrifice. For the kingdom's sake... for the one we must protect.,,
HEGEMOL_CONVO_6,...For her...,
HEGEMOL_CONVO_4,...For her...,
HEGEMOL_CONVO_5,...For her...,
HEGEMOL_CONVO_2,...Fair bargain made...,
HEGEMOL_CONVO_3,...Give all...,
DREAMERS_EC2_1A_2,What compels its climb out of the darkness? What compels its return to this sacred kingdom?,
MONOMON_CONVO_3,"....the Seals, must break....",
"We sealed that plague, and thought we'd found an answer, but we were wrong.<page>Our sacrifices... what did they win us? A world sealed in stasis.",,
<br>As you say... we made a promise. Let it be done.,,
MONOMON_CONVO_5,...Forever...,
LURIEN_CONVO_2,...To sleep. To serve...,
FAKE_GREET_1,Greetings. You are very tired. Sit and rest.,
DREAMERS_EC2_1G,Our duty holds. It shall be done.,
DREAMERS_EC2_1F,It must be cast away.,
DREAMERS_EC2_1E,Yet still our Seals remain.<br>Our duty holds.,
DREAMERS_EC2_1D,But the Vessel weakens.<br>That plague springs anew.<br>They must be undone.,
FAKE_GREET_5,Welcome. You need rest. Sit and rest.,
DREAMERS_EC2_1B,"A call from beyond the Seals?<br>By the Vessel, or by that captive light?",
DREAMERS_EC2_1A,"Go no further, little shadow.",
DREAMERS_INSPECT_HEGEMOL,A sleeping figure lays atop the stone plinth.,
This little shadow...<br><br>Must return to its darkness.,,
DREAMERS_INSPECT_MONOMON2,A figure sleeps within the tank.,
ELDERBUG_CROSSROADS_INFECTED,"Ehhh...A sharp sickly smell has started to drift from the well beside town. I'd thought those depths ominous before, now they seem just dreadful.<page>Whatever horrid curse afflicts this ruin, I'd wager it's grown stronger than ever. ",
ELDERBUG_MINES_LIFT,"That noisy old lift, where does it go? Up to the old mines they carved into the peak, I suppose.<page>Have you been up there? Is it true that crystals grow everywhere you step?<page>A villager brought some of those crystals back to the village once. I don't quite understand the allure myself.<page>You can't eat them, and they don't make very good pillows. They hardly seem worth all the trouble to me.",
ELDERBUG_SHOPKEEP_RETURNED,"Oh, what a turn! Our shopkeep's come home. Just wandered back in. I'd hoped for grand tales of his time below, but he seems to remember almost nothing! Maybe it was all too much for him?<page>If you're interested in his wares, watch out! He drives a hard bargain, that one.<page>No competition. That's the problem. It's bad for the market. Not that he's complaining.",
ELDERBUG_DREAM,To descend into that ruin...Why? Things are so much simpler up here.,
ELDERBUG_STAG_STATION_GREET,There’s something about you little traveller. The winds are changing.,
ELDERBUG_FLOWER_REQUEST,"Hm? What's that you have there? Ah! What a beautiful flower!<page>I'd never have guessed by looking, but you have surprisingly good taste in flora. Why are you carrying around such an exquisite bloom?<page>Wait... you didn't...? Ahh!<page>This flower is... is it a gift? For me? Are you really giving me something so precious?",
ELDERBUG_INTRO_WALKEDBY,"Oh! You came back! You walked straight past me, I thought maybe I'd faded away along with this town.",
ELDERBUG_JIJI_DOOR,"Faring well in your adventures below? Well I had an adventure of my own while you were gone.<page>I don't usually visit the town's graveyard, but I thought I'd go and visit the grave of an old friend.<page>As I was walking amongst the tombstones, I noticed a strange kind of chanting coming from somewhere nearby. Extremely sinister chanting!<page>I looked around to find the source, and I saw two bright, horrible, huge eyes staring at me from the door of a dark cave!<page>I pretended I hadn't heard the voice or seen the eyes and scurried back to town. My friend will have to wait a little longer for her visit...",
ELDERBUG_DREAM_FLOWER,These petals... so white. Can you see them too... watching me from wherever you are?<page>Perhaps dreams aren't such bad things after all...,
ELDERBUG_GENERIC_1,"There's something strange about you. I've seen all types pass below, but you... You're almost familiar, though I'm sure we've never met before.",
ELDERBUG_KINGS_PASS,"To reach Dirtmouth, most travellers take circuitous routes around the cliffs beside us. It's a hard trek now but in the kingdom's prime things were far simpler.<page>There's an old pass in the cliffs that once allowed easy access. The bridge up to it has long since crumbled away, and even without it, a huge door bars entry.<page>I can't complain mind you. It's meant we've only ever had to accommodate a trickle of travellers, even during our busiest times.<page>I wouldn't want hordes of bugs to descend on Dirtmouth. I like the quiet.",
ELDERBUG_GOSSIP_HINT,"It's a sprawling land beneath us. If you're ever feeling lost or would care for some direction, come speak with me. I may be able to suggest a new sight or a new path you'd never before considered.<page>Suprised? Despite my lack of experience, I'm actually quite knowledgeable about the lay of the kingdom below. I've listened to countless stories from travellers and explorers just like yourself.<page>I'm sure you'll have your own grand tale to tell once you're finished down there. Either that or you'll be dead! I'll admit, in Hallownest, the latter is far more common.",
ELDERBUG_HINT_ANCIENT_BASIN,Did you know the caverns continue even below the capital? Few have ventured that deep so the details are scant.<page>Those who made it back told of impossibly old structures and roads formed as though the rock itself possessed a will.,
ELDERBUG_INTRO_VISITEDCROSSROAD,Oh! You're back! You walked straight past me and descended down into the ruins without even saying hello! I thought maybe I'd seen a ghost.<page>The mind sometimes plays tricks on you when you spend a lot of time alone.,
ELDERBUG_STAG_STATION_REOPENED,"I never thought I'd see such a thing. The Stag Station has opened! That building lay silent since before even my time.<page>Oh, I've heard the tales of the glorious lines. A web of tunnels running all through the kingdom. Not that I'll be travelling them, mind you!<page>I'm quite content where I am.",
ELDERBUG_HINT_CRYSTAL_PEAK,Did you see that tall cliff beyond the town's graveyard? That's only the base of a much larger peak.<page>There's mines and machinery and all sorts of valuable rock forms inside. Many a traveller through Dirtmouth headed straight for it.,
ELDERBUG_BLACK_EGG_OPENED,"I heard a piercing cry from the well. It echoed about my mind and left me all a daze.<page>I'd say it was a foul beast's death, but this cry sounded different...divine? Has something happened little traveller?<page>No. Don't tell me. If foul events are brewing, it's probably better I don't know.",
ELDERBUG_INTRO_NORMAL,"Ho there, traveller. I'm afraid there's only me left to offer welcome. Our town's fallen quiet you see.",
ELDERBUG_GENERIC_2,"Feeling tired? That bench may be iron, but I assure you it's quite comfortable. There's no better place to collect your thoughts before heading below. <page>Plus I enjoy the company. Not that you seem the talkative sort.",
ELDERBUG_DUNG,"Can you... smell something? There's suddenly a horrid stench in the air.<page>I swear, the town usually smells much nicer than this. Please accept my humble apology!",
ELDERBUG_FLOWER_ACCEPT,"Ah! I can really have it? My, my... I barely know what to say except... thank you!<page>I'd resigned myself to selflessly giving out advice to passers by, without receiving any gratitude in return. Little did I know, one young bug was taking my words to heart and would repay my kindness.<page>And with such a beautiful gift! Ahh. Suddenly, the world seems a little less faded.<page>Thank you, my friend. I will take care of this flower while you're gone, so we can enjoy it together when you return.",
ELDERBUG_HINT_FUNGAL_WASTES,"My understanding of Hallownest can be a little vague, but below those leafy caverns is a fungal grove, once home to peaceful creatures not quite bug and not quite plant.<page>Sounds almost worth a visit no? Well there's a downside, the dreadful stench! A noxious odour fills the place. ",
ELDERBUG_HISTORY_2,"I hope you aren't too disappointed by our little town, traveller. Though it's now a solemn place, once we were much more welcoming.<page>Entry to the kingdom was forbidden long ago, supposedly after some great calamity. Many gates were closed, but our old well remains as a way to creep back in.<page>Over the years, all kinds used the well to wriggle into the ruins, wanderers, thieves, adventurers.<page>Funny how few ever come back up. Perhaps they find what they're looking for?..<page>Bah, I'm not so naive. No doubt, they've all been gobbled up! There are countless dangers in those depths.",
ELDERBUG_HISTORY_1,"Many used to come, hoping the kingdom would fulfill their desires. <page>Hallownest, it was once called. Supposedly the greatest kingdom there ever was, full of treasures and secrets.<page>Hm. Now it's nothing more than a poisonous tomb full of monsters and madness.<page>Everything fades eventually, I suppose.",
ELDERBUG_HINT_GREENPATH,"I used to think the kingdom below was all dead cold rock, but I've since been told different. Travellers speak of startling variety in Hallownest's caverns. Even just besides those Crossroads there's meant to be an area filled with leafy greenery.<page>I told those same travellers about the wonderful grasses that grow around the town. They didn't seem impressed. ",
ELDERBUG_FLOWER_DECLINE,Oh. My mistake. Yes. Very foolish of me. I don't know why I thought you'd go to so much effort for a simple old bug.<page>Appreciating others and being considerate... these aren't skills that everyone is born with.,
ELDERBUG_FLOWER_GENERIC,This flower you gave me... when dark thoughts creep into my head I gaze at it and think of you.<page>Why not rest at the bench here for a while? We can enjoy the flower together before you head off again.,
ELDERBUG_BRETTA_RETURNED,"That lovely young lass returned to us!<page>I must admit, I'd placed thin odds on her survival.<page>Seems to think very highly of her rescuer, some sort of dashing, warrior type. Barely stopped gushing since she got back.<page>The warrior must have passed down below whilst I was taking my nap. Such a shame. I'd have loved to meet so impressive a bug.",
ELDERBUG_INTRO_MAIN,"The other residents, they've all disappeared. Headed down that well, one by one, into the caverns below.<page>Used to be there was a great kingdom beneath our town. It's long fell to ruin, yet it still draws folks into its depths.<page>Wealth, glory, enlightenment, that darkness seems to promise all things. I'm sure you too seek your dreams down there.<page>Well watch out. It's a sickly air that fills the place. Creatures turn mad and travellers are robbed of their memories.<page>Perhaps dreams aren't such great things after all...",
